Complexname,Binders SMILES
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=O)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
2E3K_A_2_C,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
2E3K_A_2_C,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
2E3K_A_2_C,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=O)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)CC1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)CC1CCC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2E3K_A_2_C,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2XA0_A_2_B,COC1(CC2CCCCC2)CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)[N+]([O-])=O
2E3K_A_2_C,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=O)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=S)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
2RNY_A_2_B,CN\C=C(/C=N)c1cc2[C@@H](C)CCN(c2cc1C(F)F)c1cccc2NC(=O)C[C@@H](C)Nc12
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=S)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
2E3K_A_2_B,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2XA0_A_2_B,CN(C)CCCOc1ccc(c(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3ccccc3)c2)c1)-c1ccc(Cl)cc1
3WN7_A_2_L,CCn1nnc2c(C)c(ccc12)[C@@H]([C@H](C)C(O)=O)c1ccc2CCN(Cc2c1)C(=O)c1c(C)c(C)cc(C)c1C
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCCCN1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(c1)-c1ccncc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)[C@H](C)NC)C3CCCCC3)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)C(O)=O)cc1)C(O)=O
2XA0_A_2_B,CN(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc2NC(=O)CCc12)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCQ_A_2_B,CC[C@H](N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(=O)NC(C)(C)C
2XA0_A_2_B,CC(C)(C)OC(=O)Nc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1
2XA0_A_2_B,CNC(=O)c1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCCCN(C)C)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(Cl)c1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCR_A_2_B,C[C@@H](Nc1nc(nc2nc(N[C@@H](C)c3ccccc3)n(Cc3ccc(cc3)C(F)(F)F)c12)C(O)=O)C1CCC1
3WN7_A_2_L,CCn1nnc2c(C)c(ccc12)[C@@H]([C@@H](C)C(O)=O)c1ccc2CCN(Cc2c1)C(=O)c1c(C)c(C)cc(C)c1C
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCQ_A_2_B,CC[C@@H](CNS(=O)(=O)C(F)(F)F)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CNS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CNS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@H](N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(=O)NCC(C)(C)C
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1Cl)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2XA0_A_2_B,CN(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(CO)c1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2E3K_A_2_B,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2E3K_A_2_B,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2E3K_A_2_B,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
2E3K_A_2_B,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
2E3K_A_2_B,Cc1noc(C)c1-c1cc(-c2c(C)ccc3ncccc23)c2[nH]c(nc2c1)C1CC1
1YCQ_A_2_B,CC[C@@H](CN1CCS(=O)(=O)CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@H](N1[C@@H](C(C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(=O)OC(C)(C)C
1YCQ_A_2_B,CC[C@@H](CN1CCOCC1(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CN1CC(O)(C1)C(F)(F)F)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CCOC(=O)[C@H](CC)N1[C@@H](C(C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CN1CCOC1=O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC(C)(C)OC(=O)[C@H](C1CC1)N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,CN(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1Cl)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCCCN1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc(Cl)cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2E3K_A_2_C,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2E3K_A_2_C,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(c1)N1CCOCC1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2E3K_A_2_B,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc([nH]c3C(C)C)C(=O)NC3CCN(C)CC3)c21
2XA0_A_2_B,CN(C)C(=O)COc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1
1YCQ_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CS(C)(=O)=O)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCQ_A_2_B,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1NW9_A_2_B,COC(=O)[C@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H]2[C@@H](CCN2C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)n2cc(COc3ccc(C[C@H](NC(=O)[C@H](Cc4ccc5ccccc5c4)NC(=O)[C@@H]4[C@@H](CCN4C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)n4cc(COc5ccc1cc5)nn4)C#N)cc3)nn2
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=S)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)c2nc(=O)o[nH]2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
1YCQ_A_2_B,CCS(=O)(=O)C[C@H](C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,C[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CS(C)(=O)=O)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C1CCC1)N1[C@@H]([C@H](C[C@](CC)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(c1)C#N)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](CC)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](CC)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C1CCC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
2XA0_A_2_B,CN(C)CCOc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1
2XA0_A_2_B,COc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCNC(=O)NCCCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCQ_A_2_B,CC[C@@H](C)S(=O)(=O)C[C@H](CC)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](CC)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,CN(C)CCCc1ccccc1Oc1cc(ccc1C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c(c1)[N+]([O-])=O)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2XA0_A_2_B,CN(C)C(=O)Cc1ccccc1Oc1cc(ccc1C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c(c1)[N+]([O-])=O)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
2XA0_A_2_B,CN(C)C(=O)c1ccccc1Oc1cc(ccc1C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c(c1)[N+]([O-])=O)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCQ_A_2_B,CC[C@@H](CS(=O)(=O)CC(C)(C)O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)C[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)C(=O)OC)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
3WN7_A_2_L,CC[C@@H]([C@@H](c1ccc2CCN(Cc2c1)C(=O)c1c(C)c(C)cc(C)c1C)c1ccc2n(CC)nnc2c1C)C(O)=O
2XA0_A_2_B,CN(C)CCc1ccccc1Oc1cc(ccc1C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c(c1)[N+]([O-])=O)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCQ_A_2_B,CC(C)S(=O)(=O)C[C@@H](N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(C)(C)C
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCQ_A_2_B,CCS(=O)(=O)C[C@@H](N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(C)(C)C
2XA0_A_2_B,CN(C)C(=O)CCc1ccccc1Oc1cc(ccc1C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c(c1)[N+]([O-])=O)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCQ_A_2_B,CC[C@H](N1[C@@H](C(C[C@H](CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)C(=O)OC(C)(C)C
3D9T_A_2_B,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc23)[C@@H](CN2Cc3ccc(cc3C2=O)C#N)CN1
4GQ6_A_2_B,CNC(=O)O[C@H]1CCC[C@@H]1[C@@]1(CN(C)Cc2ccccc12)C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccncc2)CC1
2XA0_A_2_B,[O-][N+](=O)c1cc(ccc1NCC1CCOCC1)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc(Cl)cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCc2ccc(CCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
1YCQ_A_2_B,CC[C@@H](CN1CCOCC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2E3K_A_2_B,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3cc(cc(c3)C(C)(C)C)C(=O)NC3CCN(C)CC3)c21
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@@H]3CCN([C@@H]3C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCc4cn2nn4)cc3)C(=O)NS(=O)(=O)C2CC2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc1)C(O)=O)C(C)(C)C
2XA0_A_2_B,CC(C)N(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CC(C)CC1CCCCN1c1nc2nc(nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1)C(O)=O
1YCR_A_2_B,CCC1CCCCN1c1nc2nc(nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1)C(O)=O
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCc2cn(CCCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)nn2)nn1)c1ccccc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCCCCCc2ccc(CCCCCCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
2XA0_A_2_B,CN(C)CCCOc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CN(C)C[C@](C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1
